player_a_id,player_a,n_events,mean_delta,median_delta,mean_t,min_p
23140,krazy,1,0.0334551279902278,0.0334551279902278,0.7673248571919333,0.44610596516547113
22842,kensizor,2,0.032649473461336266,0.032649473461336266,0.7704931899344826,0.11236955234792964
24083,mail09,2,0.03252033298082998,0.03252033298082998,0.6407155222196784,0.3104366253021998
22563,fnl,2,0.03229150112549478,0.03229150112549478,0.7714706370133315,0.015327974338554934
23047,sdaim,2,0.032102238891680894,0.032102238891680894,0.9243162316695004,0.34850574341040624
23414,jackasmo,1,0.03200246959621276,0.03200246959621276,0.7730289281317438,0.4418417792648046
23317,khan,1,0.031717478677371486,0.031717478677371486,0.8498826464639013,0.39806648453322224
20417,anlelele,1,0.03161553162065023,0.03161553162065023,0.8303100064099257,0.4089056162309441
21012,ro1f,2,0.031251001436367665,0.031251001436367665,0.7415528169123834,0.19611756108661912
22383,jcobbb,3,0.030884440036617278,0.056690175296815096,0.657838114794312,0.14786972440208393
22361,jottaaa,2,0.03083950094488961,0.03083950094488961,0.7030550799131564,0.13277638585356497
22421,rainny,2,0.030657973384127925,0.030657973384127925,0.6944739068833332,0.43078213338645954
13230,motm,2,0.0305449326599752,0.0305449326599752,0.8140756469003427,0.3458125376082309
22566,deemo,1,0.030440689712865756,0.030440689712865756,0.822231473733346,0.41353324683356657
22794,drop,1,0.030377051655438036,0.030377051655438036,0.5677440398402857,0.5730420564532089
23685,zweih,2,0.03015417091013076,0.03015417091013076,0.7532442353238467,0.41042322275469834
23045,lukiz,2,0.03002584021880323,0.03002584021880323,0.6910707907373762,0.4421729866326106
21233,myltsi,2,0.029841473358946553,0.029841473358946553,0.7616143789669314,0.22262549270661525
17039,deco,1,0.029815413176760952,0.029815413176760952,0.7567456173067479,0.45148556528947087
20813,vldn,1,0.029651353464978825,0.029651353464978825,0.8975236814276794,0.3723402201722345
20782,goody,2,0.029590323827006756,0.029590323827006756,0.6942944075445867,0.04571682755049462
22674,cmtry,1,0.029364785743492536,0.029364785743492536,0.7310262221227466,0.4670161779390571
20794,leen,1,0.028770528125378995,0.028770528125378995,0.7540223311347398,0.45313548829629213
19812,chill,4,0.02871853626638929,0.0334968222449446,0.6756000315107362,0.10599020153906309
19733,demqq,2,0.02866567695443551,0.02866567695443551,0.5831803468015317,0.14816850176082952
19614,s4ltovsk1yy,2,0.028584924570576306,0.028584924570576306,0.9132624401986739,0.11669436170665966
23551,tomate,3,0.028273898104854492,0.002629675763338851,0.7739260845337718,0.021584949869907673
20171,snow,1,0.028171226243410372,0.028171226243410372,0.8009120707647732,0.425676195145563
21888,thuister,1,0.02801041519604259,0.02801041519604259,0.7573411545803997,0.45122899196334615
17316,vert,2,0.02774159911074104,0.02774159911074104,0.6384442872306646,0.3203329986223252
21290,perez,1,0.027659273373883315,0.027659273373883315,0.7007088765427395,0.485785638578489
23415,zerrofix,1,0.02736761957026114,0.02736761957026114,0.8462345794117567,0.4003055446416208
20878,adamb,2,0.027132524967689094,0.027132524967689094,0.5622764159231541,0.16055092455531364
3347,seized,1,0.02694475729437242,0.02694475729437242,0.7459092402615973,0.45800546217928345
24917,modesavage,1,0.026699403730752736,0.026699403730752736,0.6233921321003242,0.5353210381520143
1206,btn,6,0.02658491032052264,0.02987464926666899,0.675674647091594,0.08622096601163576
24298,alennncar,1,0.026364043434033285,0.026364043434033285,0.7410164847584816,0.4616778055828891
22125,lich,1,0.026328441430189857,0.026328441430189857,0.6087110320621457,0.5451030893883895
13618,bluepho3nix,1,0.02611518302966164,0.02611518302966164,0.6777348678646536,0.5001734613170623
22404,cerolzin,1,0.026055136297115623,0.026055136297115623,0.647088913598749,0.519612871713098
20463,ddias,2,0.02602637428937505,0.02602637428937505,0.6822754198269738,0.4922131187143222
20402,synyx,2,0.02595624650909402,0.02595624650909402,0.5854702909754214,0.3203329986223252
13749,queenix,1,0.025197184287911997,0.025197184287911997,0.4987076524301502,0.6198717023103624
16723,cabbi,1,0.02513752646212014,0.02513752646212014,0.6306515546502568,0.530114181400238
22371,levi,2,0.024912733911253565,0.024912733911253565,0.4098954425334797,0.5844260168699631
22759,jocab,2,0.024828786588328426,0.024828786588328426,0.6449650334951669,0.43182754411853513
25111,redzed,5,0.024760283830042144,0.03250858476795285,0.604374068609191,0.1284924721843313
16848,hades,5,0.024293697527692226,0.04279876741537028,0.6094404746684372,0.11955615326842689
24906,dune,1,0.02404269040101503,0.02404269040101503,0.5377616161575955,0.5927995941369575
22327,something,1,0.023856682852712224,0.023856682852712224,0.61084549516464,0.5438090733683512
15662,zorte,3,0.023564937457705448,0.015645964928472242,0.6120702021606685,0.0437201784504646
14388,the-elive,1,0.023293573953665478,0.023293573953665478,0.6320566143008328,0.5292259940095323
21717,t3ns1on,3,0.02312655900204018,0.0276760150290448,0.6224562291657824,0.3797006430259924
